X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month_sin,month_cos,day_sin,day_cos,is_weekend,is_peak_season,distance_to_center,dynamic_seasonal_hotspot_distance,moderate_wind_danger,hot_and_dry,double_drought,ISI_x_DC
4,5,85.0,9.0,56.9,3.5,10.1,62,1.8,0,10.730019293181094,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1,0,1.0,2.0,0,0,0,199.15
4,3,90.5,96.7,750.5,11.4,20.4,55,4.9,0,5.525038863695192,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,5.0,1,0,1,8555.7
5,6,91.6,181.3,613.0,7.6,24.3,33,3.6,0,5.521240278525491,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,1.0,3.0,1,1,1,4658.8
1,2,93.7,231.1,715.1,8.4,25.9,32,3.1,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,5.0,8.06225774829855,0,1,1,6006.84
9,5,93.3,49.5,297.7,14.0,28.0,34,4.5,0,0.0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0,0,4.0,1.4142135623730951,1,1,0,4167.8
9,5,93.3,49.5,297.7,14.0,28.0,34,4.5,0,6.760557812982168,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0,0,4.0,1.4142135623730951,1,1,0,4167.8
3,4,91.1,88.2,731.7,8.3,22.8,46,4.0,0,5.966385232119962,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,1,2.23606797749979,5.385164807134504,1,0,1,6073.110000000001
9,9,94.8,227.0,706.7,12.0,25.0,36,4.0,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,5.656854249492381,3.1622776601683795,1,1,1,8480.400000000001
8,6,90.7,194.1,643.0,6.8,21.3,41,3.6,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3.1622776601683795,0.0,1,0,1,4372.4
2,4,87.9,84.8,725.1,3.7,21.8,34,2.2,0,6.27074623372868,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,0,1,3.1622776601683795,6.324555320336759,0,1,0,2682.8700000000003
2,2,94.6,212.1,680.9,9.5,27.9,27,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,4.242640687119285,7.211102550927978,0,1,1,6468.55
6,5,87.1,291.3,860.6,4.0,17.0,67,4.9,0,5.639093106427918,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,1.0,2.23606797749979,1,0,0,3442.4
4,5,84.7,8.2,55.0,2.9,14.2,46,4.0,0,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,1.0,2.0,1,0,0,159.5
4,3,90.3,290.0,855.3,7.4,19.9,44,3.1,0,6.684726482067955,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,2.23606797749979,5.0,0,0,1,6329.22
1,4,92.3,96.2,450.2,12.1,23.4,31,5.4,0,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,0,4.123105625617661,7.280109889280518,1,1,0,5447.42
6,3,84.1,7.3,52.8,2.7,14.7,42,2.7,0,0.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,2.23606797749979,2.0,0,0,0,142.56
7,4,84.6,3.2,43.6,3.3,8.2,53,9.4,0,5.86435814188795,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,2.23606797749979,1.4142135623730951,0,0,0,143.88
9,4,92.3,92.1,442.1,9.8,22.8,27,4.5,0,4.519671728752646,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,4.123105625617661,2.23606797749979,1,1,0,4332.580000000001
7,5,93.7,231.1,715.1,8.4,26.4,33,3.6,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,2.0,1.4142135623730951,1,1,1,6006.84
5,4,93.6,235.1,723.1,10.1,24.1,50,4.0,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,1.0,3.605551275463989,1,0,1,7303.31
8,6,94.8,222.4,698.6,13.9,27.5,27,4.9,0,20.90669781703359,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3.1622776601683795,0.0,1,1,1,9710.54
6,3,92.7,164.1,575.8,8.9,26.3,39,3.1,0,6.510948637362581,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,0,2.23606797749979,3.605551275463989,0,1,1,5124.62
6,5,93.4,17.3,28.3,9.9,13.8,24,5.8,0,0.0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0,1,1.0,0.0,1,0,0,280.17
2,4,92.0,203.2,664.5,8.1,24.9,42,5.4,0,4.999279844427725,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,3.1622776601683795,6.324555320336759,1,0,1,5382.45
2,5,91.6,181.3,613.0,7.6,24.8,36,4.0,0,5.28609484539549,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,3.0,6.082762530298219,1,1,1,4658.8
8,8,91.7,191.4,635.9,7.8,26.2,36,4.5,0,14.767196094002763,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,1,4.242640687119285,2.0,1,1,1,4960.02
2,4,95.2,217.7,690.0,18.0,30.8,19,4.5,0,0.0,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,1,3.1622776601683795,6.324555320336759,1,1,1,12420.0
8,6,88.9,263.1,795.9,5.2,29.3,27,3.6,0,6.337166659764884,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1,0,3.1622776601683795,0.0,1,1,1,4138.68
1,3,91.2,94.3,744.4,8.4,22.3,48,4.0,0,3.6846234812775256,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,4.47213595499958,7.615773105863909,1,0,1,6252.96
8,6,93.7,231.1,715.1,8.4,26.9,31,3.6,0,5.9693962778586025,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,3.1622776601683795,0.0,1,1,1,6006.84
2,2,91.6,248.4,753.8,6.3,20.4,56,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,4.242640687119285,7.211102550927978,0,0,1,4748.94
8,6,91.6,248.4,753.8,6.3,20.4,56,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3.1622776601683795,0.0,0,0,1,4748.94
2,4,92.1,207.0,672.6,8.2,27.9,33,2.2,0,4.952528197477469,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,3.1622776601683795,6.324555320336759,0,1,1,5515.32
1,3,94.8,222.4,698.6,13.9,26.2,34,5.8,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,4.47213595499958,7.615773105863909,1,1,1,9710.54
3,4,91.6,181.3,613.0,7.6,24.6,44,4.0,0,5.349922439811376,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,5.385164807134504,1,0,1,4658.8
7,4,89.7,287.2,849.3,6.8,19.4,45,3.6,0,0.0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,1,2.23606797749979,2.23606797749979,1,0,1,5775.24
1,3,92.1,178.0,605.3,9.6,23.3,40,4.0,0,6.352201561768894,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,4.47213595499958,7.615773105863909,1,1,1,5810.879999999999
8,6,94.8,222.4,698.6,13.9,23.9,38,6.7,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3.1622776601683795,0.0,0,1,1,9710.54
2,4,93.6,235.1,723.1,10.1,20.9,66,4.9,0,7.916192221529972,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,3.1622776601683795,6.324555320336759,1,0,1,7303.31
1,4,90.6,269.8,811.2,5.5,22.2,45,3.6,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,4.123105625617661,7.280109889280518,1,0,1,4461.6
2,5,90.8,84.7,376.6,5.6,23.8,51,1.8,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3.0,6.082762530298219,0,0,0,2108.96
8,6,92.1,207.0,672.6,8.2,26.8,35,1.3,0,3.4289285156385594,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,3.1622776601683795,0.0,0,1,1,5515.32
8,6,89.4,253.6,768.4,9.7,14.2,73,2.7,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,3.1622776601683795,0.0,0,0,1,7453.48
2,5,93.7,231.1,715.1,8.4,23.6,53,4.0,0,6.3696084232815355,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,3.0,6.082762530298219,1,0,1,6006.84
1,3,91.1,91.3,738.1,7.2,19.1,46,2.2,0,3.031715724546226,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,4.47213595499958,7.615773105863909,0,0,1,5314.320000000001
5,4,90.3,290.0,855.3,7.4,16.2,58,3.6,0,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,1.0,3.605551275463989,1,0,1,6329.22
8,6,92.1,207.0,672.6,8.2,25.5,29,1.8,0,4.212464647953151,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,3.1622776601683795,0.0,0,1,1,5515.32
6,5,87.9,24.9,41.6,3.7,10.9,64,3.1,0,5.41154398932107,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,1.0,0.0,0,0,0,153.92000000000002
1,2,90.7,80.9,368.3,16.8,14.8,78,8.0,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,5.0,8.06225774829855,0,0,0,6187.4400000000005
2,5,90.3,290.0,855.3,7.4,16.2,58,3.6,0,7.105993827874493,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,1,3.0,6.082762530298219,1,0,1,6329.22
5,5,94.0,47.9,100.7,10.7,17.3,80,4.5,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0.0,3.1622776601683795,1,0,0,1077.49
6,5,92.0,203.2,664.5,8.1,19.1,70,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,1.0,2.23606797749979,0,0,1,5382.45
3,4,93.4,17.3,28.3,9.9,8.9,35,8.0,0,0.0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0,1,2.23606797749979,3.1622776601683795,0,0,0,280.17
7,4,89.7,284.9,844.0,10.1,10.5,77,4.0,0,0.0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,0,1,2.23606797749979,2.23606797749979,1,0,1,8524.4
7,4,91.6,181.3,613.0,7.6,19.3,61,4.9,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,2.23606797749979,1,0,1,4658.8
4,5,95.2,217.7,690.0,18.0,23.4,49,5.4,0,6.3696084232815355,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,1,1.0,4.123105625617661,1,0,1,12420.0
1,4,90.5,196.8,649.9,16.3,11.8,88,4.9,0,7.060977031744631,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,4.123105625617661,7.280109889280518,1,0,1,10593.37
7,4,91.5,238.2,730.6,7.5,17.7,65,4.0,0,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,2.23606797749979,2.23606797749979,1,0,1,5479.5
4,5,89.4,266.2,803.3,5.6,17.4,54,3.1,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,1.0,4.123105625617661,0,0,1,4498.48
3,4,91.6,248.4,753.8,6.3,16.8,56,3.1,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,2.23606797749979,5.385164807134504,0,0,1,4748.94
3,4,94.6,160.0,567.2,16.7,17.9,48,2.7,0,0.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,2.23606797749979,5.385164807134504,0,0,1,9472.24
2,4,91.6,248.4,753.8,6.3,16.6,59,2.7,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3.1622776601683795,6.324555320336759,0,0,1,4748.94
1,4,91.7,191.4,635.9,7.8,19.9,50,4.0,0,12.064296216078333,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,1,4.123105625617661,7.280109889280518,1,0,1,4960.02
8,6,93.7,231.1,715.1,8.4,18.9,64,4.9,0,5.399387692439001,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,3.1622776601683795,0.0,1,0,1,6006.84
7,4,91.6,273.8,819.1,7.7,15.5,72,8.0,0,4.7207437172011995,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,2.23606797749979,2.23606797749979,0,0,1,6307.070000000001
2,5,93.7,231.1,715.1,8.4,18.9,64,4.9,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,3.0,6.082762530298219,1,0,1,6006.84
8,6,93.7,231.1,715.1,8.4,18.9,64,4.9,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,3.1622776601683795,0.0,1,0,1,6006.84
1,4,91.0,276.3,825.1,7.1,14.5,76,7.6,0,5.551412113580936,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,1,1,4.123105625617661,7.280109889280518,0,0,1,5858.21
6,5,75.1,4.4,16.2,1.9,4.6,82,6.3,0,6.094768055634314,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,0,1.0,0.0,0,0,0,30.78
6,4,75.1,4.4,16.2,1.9,5.1,77,5.4,0,4.837972937225308,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,0,1.4142135623730951,1.0,1,0,0,30.78
2,2,79.5,3.6,15.3,1.8,4.6,59,0.9,0,6.468804360775681,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,4.242640687119285,5.0,0,0,0,27.540000000000003
6,5,87.2,15.1,36.9,7.1,10.2,45,5.8,0,5.341543522260509,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,1.0,0.0,1,0,0,261.98999999999995
3,4,90.2,18.5,41.1,7.3,11.2,41,5.4,0,6.139503299620189,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0,1,2.23606797749979,3.1622776601683795,1,0,0,300.03000000000003
6,5,91.3,20.6,43.5,8.5,13.3,27,3.6,0,6.4137253155232505,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,1,1.0,0.0,1,0,0,369.75
6,3,91.0,14.6,25.6,12.3,13.7,33,9.4,0,11.18468069728001,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,1,0,2.23606797749979,2.0,0,0,0,314.88000000000005
5,4,91.0,14.6,25.6,12.3,17.6,27,5.8,0,0.0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,1,0,1.0,1.4142135623730951,1,0,0,314.88000000000005
4,3,89.6,25.4,73.7,5.7,18.0,40,4.0,0,9.962509698029573,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,2.23606797749979,2.8284271247461903,1,0,0,420.09
8,3,88.2,96.2,229.0,4.7,14.3,79,4.0,0,4.7207437172011995,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,3.605551275463989,3.0,1,0,0,1076.3
9,4,90.5,61.1,252.6,9.4,24.5,50,3.1,0,11.583230718444417,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,4.123105625617661,2.23606797749979,0,0,0,2374.44
4,3,93.0,103.8,316.7,10.8,26.4,35,2.7,0,7.127301394808567,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,2.23606797749979,5.0,0,1,0,3420.36
2,5,93.7,121.7,350.2,18.0,22.7,40,9.4,0,5.345737905957119,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,3.0,6.082762530298219,0,1,0,6303.599999999999
4,3,93.5,85.3,395.0,9.9,27.2,28,1.3,0,4.607211592522591,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,2.23606797749979,5.0,0,1,0,3910.5
4,3,93.7,101.3,423.4,14.7,26.1,45,4.0,0,6.588392208422455,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1,0,2.23606797749979,5.0,1,0,0,6223.98
7,4,93.7,101.3,423.4,14.7,18.2,82,4.5,0,4.87705956450294,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1,0,2.23606797749979,2.23606797749979,1,0,0,6223.98
7,4,89.2,103.9,431.6,6.4,22.6,57,4.9,0,16.340975773239965,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,2.23606797749979,2.23606797749979,1,0,0,2762.24
9,9,93.2,114.4,560.0,9.5,30.2,25,4.5,0,5.151019153802789,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,5.656854249492381,3.1622776601683795,1,1,1,5320.0
4,3,93.2,114.4,560.0,9.5,30.2,22,4.9,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,2.23606797749979,5.0,1,1,1,5320.0
3,4,94.9,130.3,587.1,14.1,23.4,40,5.8,0,4.262922320024243,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,5.385164807134504,1,1,1,8278.11
8,6,94.9,130.3,587.1,14.1,31.0,27,5.4,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,3.1622776601683795,0.0,1,1,1,8278.11
2,5,94.9,130.3,587.1,14.1,33.1,25,4.0,0,9.06951956708692,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,3.0,6.082762530298219,1,1,1,8278.11
2,4,95.0,135.5,596.3,21.3,30.6,28,3.6,0,4.7979153089546145,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,3.1622776601683795,6.324555320336759,1,1,1,12701.19
5,4,95.1,141.3,605.8,17.7,24.1,43,6.3,0,4.756828460010884,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,1.0,3.605551275463989,0,0,1,10722.659999999998
5,4,95.1,141.3,605.8,17.7,26.4,34,3.6,0,8.049537970605089,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,1.0,3.605551275463989,1,1,1,10722.659999999998
4,4,95.1,141.3,605.8,17.7,19.4,71,7.6,0,10.456569093394224,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,1.4142135623730951,4.47213595499958,0,0,1,10722.659999999998
4,4,95.1,141.3,605.8,17.7,20.6,58,1.3,0,0.0,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,1,1.4142135623730951,4.47213595499958,0,0,1,10722.659999999998
4,4,95.1,141.3,605.8,17.7,28.7,33,4.0,0,0.0,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,1,1.4142135623730951,4.47213595499958,1,1,1,10722.659999999998
4,4,95.8,152.0,624.1,13.8,32.4,21,4.5,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,1.4142135623730951,4.47213595499958,1,1,1,8612.58
1,3,95.9,158.0,633.6,11.3,32.4,27,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,4.47213595499958,7.615773105863909,0,1,1,7159.68
1,3,95.9,158.0,633.6,11.3,27.5,29,4.5,0,10.262002197436313,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,4.47213595499958,7.615773105863909,1,1,1,7159.68
6,6,96.0,164.0,643.0,14.0,30.8,30,4.9,0,6.847913758745002,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,1.4142135623730951,2.0,1,1,1,9002.0
6,6,96.2,175.5,661.8,16.8,23.9,42,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,1.4142135623730951,2.0,0,0,1,11118.24
4,5,96.2,175.5,661.8,16.8,32.6,26,3.1,0,5.1603592087517685,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,1.0,4.123105625617661,0,1,1,11118.24
3,4,96.1,181.1,671.2,14.3,32.3,27,2.2,0,7.829634793152082,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,2.23606797749979,5.385164807134504,0,1,1,9598.160000000002
6,5,96.1,181.1,671.2,14.3,33.3,26,2.7,0,10.09324760571553,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,1.0,2.23606797749979,0,1,1,9598.160000000002
7,5,96.1,181.1,671.2,14.3,27.3,63,4.9,1,7.2546557086380945,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,2.0,1.4142135623730951,1,0,1,9598.160000000002
8,6,96.1,181.1,671.2,14.3,21.6,65,4.9,1,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,3.1622776601683795,0.0,1,0,1,9598.160000000002
7,5,96.1,181.1,671.2,14.3,21.6,65,4.9,1,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,2.0,1.4142135623730951,1,0,1,9598.160000000002
4,4,96.1,181.1,671.2,14.3,20.7,69,4.9,1,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,1,1.4142135623730951,4.47213595499958,1,0,1,9598.160000000002
2,4,94.5,139.4,689.1,20.0,29.2,30,4.9,0,4.726815425847545,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,1,3.1622776601683795,6.324555320336759,1,1,1,13782.0
4,3,94.5,139.4,689.1,20.0,28.9,29,4.9,0,10.614719407753219,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,1,2.23606797749979,5.0,1,1,1,13782.0
1,2,91.0,163.2,744.4,10.1,26.7,35,1.8,0,6.207503737585291,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,5.0,8.06225774829855,0,1,1,7518.44
1,2,91.0,166.9,752.6,7.1,18.5,73,8.5,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,5.0,8.06225774829855,0,0,1,5343.46
2,4,91.0,166.9,752.6,7.1,25.9,41,3.6,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,3.1622776601683795,6.324555320336759,1,0,1,5343.46
1,2,91.0,166.9,752.6,7.1,25.9,41,3.6,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,5.0,8.06225774829855,1,0,1,5343.46
5,4,91.0,166.9,752.6,7.1,21.1,71,7.6,1,4.854840036525403,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,1.0,3.605551275463989,0,0,1,5343.46
6,5,91.0,166.9,752.6,7.1,18.2,62,5.4,0,3.2391205039150983,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,1.0,2.23606797749979,1,0,1,5343.46
8,6,81.6,56.7,665.6,1.9,27.8,35,2.7,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,3.1622776601683795,0.0,0,1,0,1264.64
4,3,81.6,56.7,665.6,1.9,27.8,32,2.7,0,6.372083499879649,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,5.0,0,1,0,1264.64
2,4,81.6,56.7,665.6,1.9,21.9,71,5.8,0,10.8577528488471,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,3.1622776601683795,6.324555320336759,1,0,0,1264.64
7,4,81.6,56.7,665.6,1.9,21.2,70,6.7,0,7.3109874766113645,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,2.23606797749979,2.23606797749979,0,0,0,1264.64
1,4,94.4,146.0,614.7,11.3,25.6,42,4.0,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,4.123105625617661,7.280109889280518,1,0,1,6946.110000000001
6,3,79.5,3.0,106.7,1.1,11.8,31,4.5,0,0.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0,0,2.23606797749979,2.0,1,0,0,117.37000000000002
