X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month_num,day_num,same_condition_count,daily_total_area,ignition_type,distance_to_center,is_periphery,human_access_zone,dynamic_seasonal_hotspot_distance,day_type_Saturday,day_type_Sunday,day_type_Weekday,is_peak_season,month_sin,month_cos,day_sin,day_cos,moderate_wind_danger,has_rain,hot_and_dry,double_drought,ISI_x_DC,rain_evaporation_risk,area_log,daily_total_area_log,risk_class
4,6,dec,thu,84.6,26.4,352.0,2.0,5.1,61,4.9,0.0,5.38,12,4,1,5.38,0,2.0,0,0,2.23606797749979,0,0,1,1,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1,0,0,0,704.0,0,1.8531680973566984,1.8531680973566984,0
4,4,dec,mon,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,17.85,12,1,4,60.38,2,0.0,0,0,2.23606797749979,0,0,1,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,909.22,0,2.93651291389402,4.1170840491915905,0
3,4,dec,mon,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,10.73,12,1,4,60.38,2,1.0,0,0,3.1622776601683795,0,0,1,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,909.22,0,2.462149662665384,4.1170840491915905,0
4,4,dec,mon,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,22.03,12,1,4,60.38,2,0.0,0,0,2.23606797749979,0,0,1,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,909.22,0,3.136797713832594,4.1170840491915905,0
4,4,dec,mon,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,9.77,12,1,4,60.38,2,0.0,0,0,2.23606797749979,0,0,1,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,909.22,0,2.3767644911682972,4.1170840491915905,0
4,6,dec,fri,84.7,26.7,352.6,4.1,2.2,59,4.9,0.0,9.27,12,5,1,9.27,0,2.0,0,0,2.23606797749979,0,0,1,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1445.6599999999999,0,2.329227023940467,2.329227023940467,0
6,5,dec,tue,85.4,25.4,349.7,2.6,5.1,24,8.5,0.0,24.77,12,2,1,24.77,0,2.23606797749979,0,0,0.0,0,0,1,1,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,909.22,0,3.2492110246642736,3.2492110246642736,0
6,3,feb,sun,84.9,27.5,353.5,3.4,4.2,51,4.0,0.0,0.0,2,7,1,0.0,0,2.23606797749979,0,0,2.0,0,1,0,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1,0,0,0,1201.8999999999999,0,0.0,0.0,0
3,4,feb,wed,86.9,6.6,18.7,3.2,8.8,35,3.1,0.0,1.1,2,3,1,1.1,0,1.0,0,0,3.1622776601683795,0,0,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,59.84,0,0.7419373447293773,0.7419373447293773,0
5,4,feb,fri,85.2,4.9,15.8,6.3,7.5,46,8.0,0.0,24.24,2,5,1,24.24,0,1.0,0,0,1.4142135623730951,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,99.54,0,3.228430037673012,3.228430037673012,0
2,5,jul,sun,93.9,169.7,411.8,12.3,23.4,40,6.3,0.0,0.0,7,7,1,0.0,0,2.23606797749979,0,0,6.082762530298219,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0,0,1,0,5065.14,0,0.0,0.0,0
7,6,jul,wed,91.2,183.1,437.7,12.5,12.6,90,7.6,0.2,0.0,7,3,1,0.0,0,3.605551275463989,0,0,1.0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,0,0,5471.25,0,0.0,0.0,0
7,4,jul,sat,91.6,104.2,474.9,9.0,22.1,49,2.7,0.0,0.0,7,6,1,0.0,0,3.0,0,0,2.23606797749979,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,0,0,4274.099999999999,0,0.0,0.0,0
7,4,jul,sat,91.6,104.2,474.9,9.0,24.2,32,1.8,0.0,0.0,7,6,1,0.0,0,3.0,0,0,2.23606797749979,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,1,0,4274.099999999999,0,0.0,0.0,0
7,4,jul,sat,91.6,104.2,474.9,9.0,24.3,30,1.8,0.0,0.0,7,6,1,0.0,0,3.0,0,0,2.23606797749979,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,1,0,4274.099999999999,0,0.0,0.0,0
2,5,jul,sat,91.6,104.2,474.9,9.0,18.7,53,1.8,0.0,0.0,7,6,1,0.0,0,2.23606797749979,0,0,6.082762530298219,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,0,0,4274.099999999999,0,0.0,0.0,0
9,4,jul,sat,91.6,104.2,474.9,9.0,25.3,39,0.9,0.0,8.0,7,6,1,8.0,0,5.0,1,0,2.23606797749979,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,1,0,4274.099999999999,0,2.1972245773362196,2.1972245773362196,0
4,5,jul,fri,91.6,100.2,466.3,6.3,22.9,40,1.3,0.0,2.64,7,5,1,2.64,0,1.0,0,0,4.123105625617661,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,1,0,2937.69,0,1.2919836816486494,1.2919836816486494,0
7,6,jul,tue,93.1,180.4,430.8,11.0,26.9,28,5.4,0.0,86.45,7,2,1,86.45,0,3.605551275463989,0,0,1.0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,1,0,4738.8,0,4.471067201464611,4.471067201464611,1
8,6,jul,tue,92.3,88.8,440.9,8.5,17.1,67,3.6,0.0,6.57,7,2,1,6.57,0,4.47213595499958,0,1,0.0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,0,0,3747.6499999999996,0,2.0241930674493576,2.0241930674493576,0
7,5,jun,sun,93.1,180.4,430.8,11.0,22.2,48,1.3,0.0,0.0,6,7,1,0.0,0,3.1622776601683795,0,0,1.4142135623730951,0,1,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0,0,0,0,4738.8,0,0.0,0.0,0
6,4,jun,sun,90.4,89.5,290.8,6.4,14.3,46,1.8,0.0,0.9,6,7,1,0.9,0,2.0,0,0,2.8284271247461903,0,1,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0,0,0,0,1861.1200000000001,0,0.6418538861723948,0.6418538861723948,0
8,6,jun,sun,90.4,89.5,290.8,6.4,15.4,45,2.2,0.0,0.0,6,7,1,0.0,0,4.47213595499958,0,1,0.0,0,1,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0,0,0,0,1861.1200000000001,0,0.0,0.0,0
8,6,jun,wed,91.2,147.8,377.2,12.7,19.6,43,4.9,0.0,0.0,6,3,1,0.0,0,4.47213595499958,0,1,0.0,0,0,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,0,0,0,4790.44,0,0.0,0.0,0
6,5,jun,sat,53.4,71.0,233.8,0.4,10.6,90,2.7,0.0,0.0,6,6,1,0.0,0,2.23606797749979,0,0,2.23606797749979,1,0,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,0,0,93.52000000000001,0,0.0,0.0,0
6,5,jun,mon,90.4,93.3,298.1,7.5,20.7,25,4.9,0.0,0.0,6,1,1,0.0,0,2.23606797749979,0,0,2.23606797749979,0,0,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,0,1,0,2235.75,0,0.0,0.0,0
6,5,jun,mon,90.4,93.3,298.1,7.5,19.1,39,5.4,0.0,3.52,6,1,1,3.52,0,2.23606797749979,0,0,2.23606797749979,0,0,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,0,0,0,2235.75,0,1.5085119938441398,1.5085119938441398,0
3,6,jun,fri,91.1,94.1,232.1,7.1,19.2,38,4.5,0.0,0.0,6,5,2,0.0,1,2.23606797749979,0,0,5.0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1647.9099999999999,0,0.0,0.0,0
3,6,jun,fri,91.1,94.1,232.1,7.1,19.2,38,4.5,0.0,0.0,6,5,2,0.0,1,2.23606797749979,0,0,5.0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1647.9099999999999,0,0.0,0.0,0
6,5,may,sat,85.1,28.0,113.8,3.5,11.3,94,4.9,0.0,0.0,5,6,1,0.0,0,2.23606797749979,0,0,0.0,1,0,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,0,0,398.3,0,0.0,0.0,0
1,4,sep,sun,89.6,84.1,714.3,5.7,19.0,52,2.2,0.0,0.0,9,7,1,0.0,0,3.0,1,0,7.280109889280518,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,1,4071.5099999999998,0,0.0,0.0,0
7,4,sep,sun,89.6,84.1,714.3,5.7,17.1,53,5.4,0.0,0.41,9,7,1,0.41,0,3.0,0,0,2.23606797749979,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,0,1,4071.5099999999998,0,0.3435897043900769,0.3435897043900769,0
3,4,sep,sun,89.6,84.1,714.3,5.7,23.8,35,3.6,0.0,5.18,9,7,1,5.18,0,1.0,0,0,5.385164807134504,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,1,1,4071.5099999999998,0,1.8213182714695995,1.8213182714695995,0
2,4,sep,sun,92.4,105.8,758.1,9.9,16.0,45,1.8,0.0,0.0,9,7,1,0.0,0,2.0,0,0,6.324555320336759,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,1,7505.1900000000005,0,0.0,0.0,0
2,4,sep,sun,92.4,105.8,758.1,9.9,24.9,27,2.2,0.0,0.0,9,7,1,0.0,0,2.0,0,0,6.324555320336759,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,1,7505.1900000000005,0,0.0,0.0,0
7,4,sep,sun,92.4,105.8,758.1,9.9,25.3,27,2.7,0.0,0.0,9,7,1,0.0,0,3.0,0,0,2.23606797749979,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,1,7505.1900000000005,0,0.0,0.0,0
6,3,sep,sun,92.4,105.8,758.1,9.9,24.8,28,1.8,0.0,14.29,9,7,1,14.29,0,2.23606797749979,0,0,3.605551275463989,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,1,7505.1900000000005,0,2.727199019940971,2.727199019940971,0
2,4,sep,sun,50.4,46.2,706.6,0.4,12.2,78,6.3,0.0,0.0,9,7,1,0.0,0,2.0,0,0,6.324555320336759,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,0,282.64000000000004,0,0.0,0.0,0
6,5,sep,wed,92.6,115.4,777.1,8.8,24.3,27,4.9,0.0,0.0,9,3,1,0.0,0,2.23606797749979,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,0,1,1,6838.4800000000005,0,0.0,0.0,0
4,4,sep,wed,92.6,115.4,777.1,8.8,19.7,41,1.8,0.0,1.58,9,3,1,1.58,0,0.0,0,0,4.47213595499958,0,0,1,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0,1,6838.4800000000005,0,0.9477893989335261,0.9477893989335261,0
3,4,sep,wed,91.2,134.7,817.5,7.2,18.5,30,2.7,0.0,0.0,9,3,1,0.0,0,1.0,0,0,5.385164807134504,0,0,1,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0,1,5886.0,0,0.0,0.0,0
4,5,sep,thu,92.4,96.2,739.4,8.6,18.6,24,5.8,0.0,0.0,9,4,1,0.0,0,1.0,0,0,4.123105625617661,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,0,0,1,6358.839999999999,0,0.0,0.0,0
4,4,sep,thu,92.4,96.2,739.4,8.6,19.2,24,4.9,0.0,3.78,9,4,1,3.78,0,0.0,0,0,4.47213595499958,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,0,0,1,6358.839999999999,0,1.5644405465033644,1.5644405465033644,0
6,5,sep,thu,92.8,119.0,783.5,7.5,21.6,27,2.2,0.0,0.0,9,4,1,0.0,0,2.23606797749979,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,1,5876.25,0,0.0,0.0,0
5,4,sep,thu,92.8,119.0,783.5,7.5,21.6,28,6.3,0.0,4.41,9,4,1,4.41,0,1.0,0,0,3.605551275463989,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,1,5876.25,0,1.6882490928583902,1.6882490928583902,0
6,3,sep,thu,92.8,119.0,783.5,7.5,18.9,34,7.2,0.0,34.36,9,4,1,34.36,0,2.23606797749979,0,0,3.605551275463989,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,0,1,5876.25,0,3.5655812377694427,3.5655812377694427,1
1,4,sep,thu,92.8,119.0,783.5,7.5,16.8,28,4.0,0.0,7.21,9,4,2,8.22,2,3.0,1,0,7.280109889280518,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,0,0,1,5876.25,0,2.105352923464337,2.2213750375685026,0
6,5,sep,thu,92.8,119.0,783.5,7.5,16.8,28,4.0,0.0,1.01,9,4,2,8.22,2,2.23606797749979,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,0,0,1,5876.25,0,0.6981347220709844,2.2213750375685026,0
3,5,sep,thu,90.7,136.9,822.8,6.8,12.9,39,2.7,0.0,2.18,9,4,1,2.18,0,1.4142135623730951,0,0,5.0990195135927845,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,0,1,5595.04,0,1.1568811967920856,1.1568811967920856,0
6,5,sep,thu,88.1,53.3,726.9,5.4,13.7,56,1.8,0.0,4.42,9,4,1,4.42,0,2.23606797749979,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,0,1,3925.26,0,1.6900958154515549,1.6900958154515549,0
1,4,sep,sat,92.2,102.3,751.5,8.4,24.2,27,3.1,0.0,0.0,9,6,2,6.58,2,3.0,1,0,7.280109889280518,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,1,6312.6,0,0.0,2.0255131996542803,0
5,4,sep,sat,92.2,102.3,751.5,8.4,24.1,27,3.1,0.0,0.0,9,6,1,0.0,0,1.0,0,0,3.605551275463989,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,1,6312.6,0,0.0,0.0,0
6,5,sep,sat,92.2,102.3,751.5,8.4,21.2,32,2.2,0.0,0.0,9,6,1,0.0,0,2.23606797749979,0,0,2.23606797749979,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,1,6312.6,0,0.0,0.0,0
6,5,sep,sat,92.2,102.3,751.5,8.4,19.7,35,1.8,0.0,0.0,9,6,1,0.0,0,2.23606797749979,0,0,2.23606797749979,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,0,1,6312.6,0,0.0,0.0,0
4,3,sep,sat,92.2,102.3,751.5,8.4,23.5,27,4.0,0.0,3.33,9,6,1,3.33,0,1.0,0,0,5.0,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,1,1,6312.6,0,1.4655675420143985,1.4655675420143985,0
3,3,sep,sat,92.2,102.3,751.5,8.4,24.2,27,3.1,0.0,6.58,9,6,2,6.58,2,1.4142135623730951,0,0,5.830951894845301,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,1,6312.6,0,2.0255131996542803,2.0255131996542803,0
7,4,sep,sat,91.2,124.4,795.3,8.5,21.5,28,4.5,0.0,15.64,9,6,1,15.64,0,3.0,0,0,2.23606797749979,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,1,1,6760.049999999999,0,2.8118094353930627,2.8118094353930627,0
4,4,sep,sat,91.2,124.4,795.3,8.5,17.1,41,2.2,0.0,11.22,9,6,1,11.22,0,0.0,0,0,4.47213595499958,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,0,1,6760.049999999999,0,2.503073953743449,2.503073953743449,0
1,4,sep,mon,92.1,87.7,721.1,9.5,18.1,54,3.1,0.0,2.13,9,1,1,2.13,0,3.0,1,0,7.280109889280518,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,1,6850.45,0,1.1410330045520618,1.1410330045520618,0
2,3,sep,mon,91.6,108.4,764.0,6.2,18.0,51,5.4,0.0,0.0,9,1,1,0.0,0,2.23606797749979,0,0,6.708203932499369,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,0,1,4736.8,0,0.0,0.0,0
4,3,sep,mon,91.6,108.4,764.0,6.2,9.8,86,1.8,0.0,0.0,9,1,1,0.0,0,1.0,0,0,5.0,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,1,4736.8,0,0.0,0.0,0
7,4,sep,mon,91.6,108.4,764.0,6.2,19.3,44,2.2,0.0,0.0,9,1,2,3.93,2,3.0,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,1,4736.8,0,0.0,1.5953389880545987,0
6,3,sep,mon,91.6,108.4,764.0,6.2,23.0,34,2.2,0.0,56.04,9,1,1,56.04,0,2.23606797749979,0,0,3.605551275463989,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,1,4736.8,0,4.04375277610604,4.04375277610604,1
8,6,sep,mon,91.6,108.4,764.0,6.2,22.7,35,2.2,0.0,7.48,9,1,1,7.48,0,4.47213595499958,0,1,0.0,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,1,4736.8,0,2.1377104498038118,2.1377104498038118,0
2,4,sep,mon,91.6,108.4,764.0,6.2,20.4,41,1.8,0.0,1.47,9,1,1,1.47,0,2.0,0,0,6.324555320336759,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,1,4736.8,0,0.9042181506398859,0.9042181506398859,0
2,5,sep,mon,91.6,108.4,764.0,6.2,19.3,44,2.2,0.0,3.93,9,1,2,3.93,2,2.23606797749979,0,0,6.082762530298219,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,1,4736.8,0,1.5953389880545987,1.5953389880545987,0
8,6,sep,mon,91.9,111.7,770.3,6.5,15.7,51,2.2,0.0,0.0,9,1,1,0.0,0,4.47213595499958,0,1,0.0,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,1,5006.95,0,0.0,0.0,0
6,3,sep,mon,91.5,130.1,807.1,7.5,20.6,37,1.8,0.0,0.0,9,1,1,0.0,0,2.23606797749979,0,0,3.605551275463989,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,1,6053.25,0,0.0,0.0,0
8,6,sep,mon,91.5,130.1,807.1,7.5,15.9,51,4.5,0.0,2.18,9,1,1,2.18,0,4.47213595499958,0,1,0.0,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,0,1,6053.25,0,1.1568811967920856,1.1568811967920856,0
6,3,sep,mon,91.5,130.1,807.1,7.5,12.2,66,4.9,0.0,6.1,9,1,1,6.1,0,2.23606797749979,0,0,3.605551275463989,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,0,1,6053.25,0,1.9600947840472698,1.9600947840472698,0
2,2,sep,mon,91.5,130.1,807.1,7.5,16.8,43,3.1,0.0,5.83,9,1,1,5.83,0,2.8284271247461903,0,0,7.211102550927978,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,1,6053.25,0,1.9213246735826988,1.9213246735826988,0
1,4,sep,mon,91.5,130.1,807.1,7.5,21.3,35,2.2,0.0,28.19,9,1,1,28.19,0,3.0,1,0,7.280109889280518,0,0,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,1,6053.25,0,3.3738261848660236,3.3738261848660236,0
5,4,sep,fri,92.1,99.0,745.3,9.6,10.1,75,3.6,0.0,0.0,9,5,2,3.71,1,1.0,0,0,3.605551275463989,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,1,7154.879999999999,0,0.0,1.5496879080283263,0
3,4,sep,fri,92.1,99.0,745.3,9.6,17.4,57,4.5,0.0,0.0,9,5,1,0.0,0,1.0,0,0,5.385164807134504,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,1,7154.879999999999,0,0.0,0.0,0
5,4,sep,fri,92.1,99.0,745.3,9.6,12.8,64,3.6,0.0,1.64,9,5,1,1.64,0,1.0,0,0,3.605551275463989,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,1,7154.879999999999,0,0.9707789171582248,0.9707789171582248,0
5,4,sep,fri,92.1,99.0,745.3,9.6,10.1,75,3.6,0.0,3.71,9,5,2,3.71,1,1.0,0,0,3.605551275463989,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,1,7154.879999999999,0,1.5496879080283263,1.5496879080283263,0
4,4,sep,fri,92.1,99.0,745.3,9.6,15.4,53,6.3,0.0,7.31,9,5,1,7.31,0,0.0,0,0,4.47213595499958,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,1,7154.879999999999,0,2.1174596088673567,2.1174596088673567,0
7,4,sep,fri,92.1,99.0,745.3,9.6,20.6,43,3.6,0.0,2.03,9,5,1,2.03,0,3.0,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,1,7154.879999999999,0,1.1085626195212777,1.1085626195212777,0
7,4,sep,fri,92.1,99.0,745.3,9.6,19.8,47,2.7,0.0,1.72,9,5,1,1.72,0,3.0,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,1,7154.879999999999,0,1.000631880307906,1.000631880307906,0
7,4,sep,fri,92.1,99.0,745.3,9.6,18.7,50,2.2,0.0,5.97,9,5,1,5.97,0,3.0,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,1,7154.879999999999,0,1.9416152247724325,1.9416152247724325,0
4,4,sep,fri,92.1,99.0,745.3,9.6,20.8,35,4.9,0.0,13.06,9,5,2,14.32,1,0.0,0,0,4.47213595499958,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,1,1,7154.879999999999,0,2.643333886382519,2.729159164312445,0
4,4,sep,fri,92.1,99.0,745.3,9.6,20.8,35,4.9,0.0,1.26,9,5,2,14.32,1,0.0,0,0,4.47213595499958,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,1,1,7154.879999999999,0,0.8153648132841945,2.729159164312445,0
6,3,sep,fri,92.5,122.0,789.7,10.2,15.9,55,3.6,0.0,0.0,9,5,1,0.0,0,2.23606797749979,0,0,3.605551275463989,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,1,8054.94,0,0.0,0.0,0
6,3,sep,fri,92.5,122.0,789.7,10.2,19.7,39,2.7,0.0,0.0,9,5,1,0.0,0,2.23606797749979,0,0,3.605551275463989,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,1,8054.94,0,0.0,0.0,0
1,4,sep,fri,92.5,122.0,789.7,10.2,21.1,39,2.2,0.0,8.12,9,5,1,8.12,0,3.0,1,0,7.280109889280518,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,1,8054.94,0,2.21046980408624,2.21046980408624,0
6,5,sep,fri,92.5,122.0,789.7,10.2,18.4,42,2.2,0.0,1.09,9,5,1,1.09,0,2.23606797749979,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,1,8054.94,0,0.7371640659767197,0.7371640659767197,0
4,3,sep,fri,92.5,122.0,789.7,10.2,17.3,45,4.0,0.0,3.94,9,5,1,3.94,0,1.0,0,0,5.0,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,1,8054.94,0,1.597365331199831,1.597365331199831,0
7,4,sep,fri,88.2,55.2,732.3,11.6,15.2,64,3.1,0.0,0.52,9,5,1,0.52,0,3.0,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,1,8494.679999999998,0,0.41871033485818504,0.41871033485818504,0
4,3,sep,tue,91.9,111.7,770.3,6.5,15.9,53,2.2,0.0,2.93,9,2,1,2.93,0,1.0,0,0,5.0,0,0,1,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,1,5006.95,0,1.3686394258811698,1.3686394258811698,0
6,5,sep,tue,91.9,111.7,770.3,6.5,21.1,35,2.7,0.0,5.65,9,2,1,5.65,0,2.23606797749979,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,1,5006.95,0,1.8946168546677629,1.8946168546677629,0
6,5,sep,tue,91.9,111.7,770.3,6.5,19.6,45,3.1,0.0,20.03,9,2,1,20.03,0,2.23606797749979,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,1,5006.95,0,3.0459499897146083,3.0459499897146083,0
