X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month_sin,month_cos,day_sin,day_cos,is_weekend,is_peak_season,hot_and_dry,moderate_wind_danger,ISI_x_DC,double_drought
3,4,94.9,130.3,587.1,14.1,23.4,40,5.8,0,2.458234432459746,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,8278.11,1
8,6,94.9,130.3,587.1,14.1,31.0,27,5.4,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,1,1,8278.11,1
2,5,94.9,130.3,587.1,14.1,33.1,25,4.0,0,9.771971765508429,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,1,1,8278.11,1
2,4,95.0,135.5,596.3,21.3,30.6,28,3.6,0,3.051281302594452,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,1,1,12701.189999999999,1
5,4,95.1,141.3,605.8,17.7,24.1,43,6.3,0,3.0036858451967405,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,1,0,0,10722.659999999998,1
5,4,95.1,141.3,605.8,17.7,26.4,34,3.6,0,7.857193315311805,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,1,1,1,10722.659999999998,1
4,4,95.1,141.3,605.8,17.7,19.4,71,7.6,0,12.675398278422696,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,1,0,0,10722.659999999998,1
4,4,95.1,141.3,605.8,17.7,20.6,58,1.3,0,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,0,0,10722.659999999998,1
4,4,95.8,152.0,624.1,13.8,32.4,21,4.5,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,1,1,8612.58,1
1,3,95.9,158.0,633.6,11.3,32.4,27,2.2,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,1,1,7159.68,1
1,3,95.9,158.0,633.6,11.3,27.5,29,4.5,0,12.247583827958,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,1,1,7159.68,1
6,6,96.0,164.0,643.0,14.0,30.8,30,4.9,0,5.846805890099566,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,1,1,9002.0,1
4,5,96.2,175.5,661.8,16.8,32.6,26,3.1,0,3.485756568295525,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,1,1,11118.24,1
3,4,96.1,181.1,671.2,14.3,32.3,27,2.2,0,7.469260518103537,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,1,1,1,9598.160000000002,1
7,5,96.1,181.1,671.2,14.3,27.3,63,4.9,1,6.4971913598798015,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,1,0,1,9598.160000000002,1
8,6,96.1,181.1,671.2,14.3,21.6,65,4.9,1,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,1,0,1,9598.160000000002,1
7,5,96.1,181.1,671.2,14.3,21.6,65,4.9,1,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,1,0,1,9598.160000000002,1
4,4,96.1,181.1,671.2,14.3,20.7,69,4.9,1,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,1,0,1,9598.160000000002,1
2,4,94.5,139.4,689.1,20.0,29.2,30,4.9,0,2.969132763505653,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,1,1,13782.0,1
4,3,94.5,139.4,689.1,20.0,28.9,29,4.9,0,13.02803472361274,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,1,1,13782.0,1
1,2,91.0,163.2,744.4,10.1,26.7,35,1.8,0,4.886190477454398,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,1,0,7518.44,1
1,2,91.0,166.9,752.6,7.1,18.5,73,8.5,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,0,0,5343.46,1
2,4,91.0,166.9,752.6,7.1,25.9,41,3.6,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,0,1,5343.46,1
1,2,91.0,166.9,752.6,7.1,25.9,41,3.6,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,0,1,5343.46,1
5,4,91.0,166.9,752.6,7.1,21.1,71,7.6,1,3.117783097712851,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,0,0,5343.46,1
6,5,91.0,166.9,752.6,7.1,18.2,62,5.4,0,1.4879176110549965,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,0,1,5343.46,1
8,6,81.6,56.7,665.6,1.9,27.8,35,2.7,0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,1,1,1264.6399999999999,0
4,3,81.6,56.7,665.6,1.9,27.8,32,2.7,0,5.12559917774306,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,1,1,1264.6399999999999,0
2,4,81.6,56.7,665.6,1.9,21.9,71,5.8,0,13.578467825920132,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,1,1264.6399999999999,0
7,4,81.6,56.7,665.6,1.9,21.2,70,6.7,0,6.58971052018653,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,1,0,0,1264.6399999999999,0
1,4,94.4,146.0,614.7,11.3,25.6,42,4.0,0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,0,1,6946.110000000001,1
6,3,79.5,3.0,106.7,1.1,11.8,31,4.5,0,0.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,1,117.37000000000002,0
